Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Balance
2024-04-25 00:00:00-04:00,17450.0,17827.5,17308.25,17567.5,820011,0.0,0.0,-0.005491239491635769,120686.99
2024-04-26 00:00:00-04:00,17808.25,17901.5,17668.25,17845.75,628227,0.0,0.0,0.01583890707271962,122598.54
2024-04-29 00:00:00-04:00,17864.75,17949.0,17791.25,17904.25,528891,0.0,0.0,0.0032780914223273783,123000.43
2024-04-30 00:00:00-04:00,17918.5,17920.25,17473.5,17571.25,677704,0.0,0.0,-0.01859893600681406,120712.75
2024-05-01 00:00:00-04:00,17462.5,17793.25,17399.25,17438.25,791170,0.0,0.0,-0.007569182613644476,119799.06
2024-05-02 00:00:00-04:00,17487.0,17755.25,17386.25,17649.75,635300,0.0,0.0,0.01212851060169462,121252.04
2024-05-03 00:00:00-04:00,17744.25,18050.25,17719.5,18000.75,556949,0.0,0.0,0.01988696723749639,123663.37
2024-05-06 00:00:00-04:00,18047.5,18201.25,17983.75,18195.5,395489,0.0,0.0,0.010818993653042286,125001.29
2024-05-07 00:00:00-04:00,18189.5,18266.25,18151.0,18199.5,469722,0.0,0.0,0.00021983457448260246,125028.77
2024-05-08 00:00:00-04:00,18194.0,18242.25,18072.5,18186.5,453714,0.0,0.0,-0.0007143053380587183,124939.46
2024-05-09 00:00:00-04:00,18160.75,18240.25,18103.75,18214.5,471196,0.0,0.0,0.001539603552085378,125131.82
2024-05-10 00:00:00-04:00,18226.0,18348.0,18188.5,18255.0,473881,0.0,0.0,0.002223503252902992,125410.05
2024-05-13 00:00:00-04:00,18238.0,18336.25,18228.75,18295.5,411036,0.0,0.0,0.0022185702547248276,125688.28
2024-05-14 00:00:00-04:00,18282.0,18433.0,18165.5,18415.0,555369,0.0,0.0,0.006531660790904947,126509.23
2024-05-15 00:00:00-04:00,18409.75,18707.0,18393.0,18691.75,605869,0.0,0.0,0.015028509367363663,128410.48
2024-05-16 00:00:00-04:00,18693.25,18760.75,18633.25,18650.0,548582,0.0,0.0,-0.0022336057351505234,128123.66
2024-05-17 00:00:00-04:00,18642.0,18686.75,18545.0,18635.25,489227,0.0,0.0,-0.0007908847184986412,128022.33
2024-05-20 00:00:00-04:00,18633.5,18794.5,18633.0,18763.0,470381,0.0,0.0,0.006855287694020662,128899.96
2024-05-21 00:00:00-04:00,18746.0,18808.75,18678.0,18799.25,426117,0.0,0.0,0.0019319938176198814,129148.99
2024-05-22 00:00:00-04:00,18798.25,18891.0,18684.25,18786.75,578439,0.0,0.0,-0.0006649201430908303,129063.12
2024-05-23 00:00:00-04:00,18860.5,19023.25,18621.5,18696.25,851576,0.0,0.0,-0.004817224905851236,128441.39
2024-05-24 00:00:00-04:00,18684.0,18926.0,18680.0,18876.0,552083,0.0,0.0,0.009614227452029223,129676.26
2024-05-28 00:00:00-04:00,18874.75,18980.5,18819.5,18940.5,642954,0.0,0.0,0.00341703750794653,130119.36
2024-05-29 00:00:00-04:00,18949.5,18949.75,18740.0,18802.75,573938,0.0,0.0,-0.007272775269924203,129173.04
2024-05-30 00:00:00-04:00,18753.0,18787.0,18546.25,18606.5,619548,0.0,0.0,-0.010437303054074532,127824.82
2024-05-31 00:00:00-04:00,18590.75,18668.25,18241.25,18591.0,834003,0.0,0.0,-0.0008330422164297691,127718.33
2024-06-03 00:00:00-04:00,18590.25,18755.5,18435.75,18646.25,669104,0.0,0.0,0.0029718681082244736,128097.9
2024-06-04 00:00:00-04:00,18662.5,18753.25,18511.25,18701.0,616703,0.0,0.0,0.0029362472346987634,128474.02
2024-06-05 00:00:00-04:00,18711.0,19090.5,18696.25,19074.25,575227,0.0,0.0,0.01995882573124441,131038.21
2024-06-06 00:00:00-04:00,19089.5,19124.5,19017.25,19060.25,524900,0.0,0.0,-0.000733973812862887,130942.04
2024-06-07 00:00:00-04:00,19064.0,19155.0,18940.0,19037.75,524900,0.0,0.0,-0.001180467202686164,130787.46
2024-06-09 00:00:00-04:00,19025.0,19059.75,19009.0,19037.25,12882,0.0,0.0,-2.6263607831755742e-05,130784.03
